timestamp,ax,ay,az,gx,gy,gz,lin_ax,lin_ay,lin_az,grav_x,grav_y,grav_z,speed,lat,lon,prob_none,prob_pothole,prob_speedbump
1782141453038,1.9519501,9.8230505,2.5170002,-0.647075,-1.0835,0.0496375,1.0228858,0.45449734,-0.22843957,0.904604,9.377815,2.7218847,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453045,2.124,8.370001,3.11295,-0.5449125,-0.5938625,0.0081124995,1.1557307,-0.97922325,0.31565213,0.9682693,9.349224,2.797298,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453058,1.9230001,9.40695,3.8389502,-0.2712875,0.0743875,-0.0994125,0.9205313,0.081905365,0.9738121,1.0011343,9.331269,2.8452697,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453072,1.3080001,8.99505,3.8920503,-0.204325,0.219175,-0.1387375,-0.07099891,0.005221367,0.71832585,1.0024688,9.325045,2.865138,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453079,0.59895,9.555,3.5970001,-0.1170125,0.171325,-0.20253749,-0.36100006,0.24598026,0.6659496,0.97487146,9.310792,2.920472,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453088,0.29895002,9.660001,3.5370002,-0.0638,0.1617,-0.19195,-0.626755,0.353117,0.58820343,0.94188046,9.307377,2.942105,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453099,0.342,9.538051,3.45795,-0.022275,0.1062875,-0.16005,-0.554312,0.23146534,0.4991517,0.91044194,9.306724,2.954049,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453108,0.39705002,9.62205,3.3600001,0.0064625,0.0339625,-0.1291125,-0.47591996,0.31497097,0.3957796,0.8836919,9.306647,2.9623985,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453124,0.45495003,9.637051,3.3240001,0.024475,0.005225,-0.1164625,-0.25885612,0.0638113,0.15468836,0.87297,9.307079,2.9642205,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453130,0.75195,9.60795,3.0250502,0.072325,-0.0213125,-0.085525,-0.088968635,0.29703808,0.06360316,0.8458061,9.309239,2.9653118,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453139,0.89295006,9.40695,2.84505,0.106425,0.038225,-0.077,0.059425056,0.09154034,-0.10432005,0.836979,9.312921,2.9562447,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453159,0.96300006,9.4470005,2.7919502,0.1309,0.1159125,-0.084425,0.3562534,0.052355766,0.04185009,0.83095837,9.318288,2.9409893,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453169,0.70905006,9.523951,2.9569502,0.154275,0.1552375,-0.1302125,-0.09610665,0.19285774,0.049577475,0.8148525,9.328118,2.914207,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453179,0.453,9.450001,2.9220002,0.1618375,0.1181125,-0.1376375,-0.32006323,0.109357834,0.0366621,0.7939073,9.334272,2.9002538,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453191,0.38505003,9.523951,2.97405,0.16499999,0.1084875,-0.134475,-0.41522008,0.26380253,0.18677092,0.77306324,9.340643,2.885338,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453200,0.28005,9.538051,3.1249502,0.1948375,0.104225,-0.106837496,-0.45490417,0.18771458,0.2611301,0.74596274,9.347229,2.8711014,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453209,0.34995002,9.562051,2.9650502,0.2234375,0.102025,-0.0792,-0.36582655,0.204525,0.119918585,0.7196765,9.357298,2.8448932,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453220,0.47895002,9.529051,2.775,0.24695,0.0968,-0.05995,-0.22137791,0.16321468,-0.04653144,0.70748395,9.3614855,2.8341584,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453229,0.546,9.5119505,2.63205,0.2564375,0.07755,-0.0471625,-0.14217514,0.13658237,-0.16066933,0.6939006,9.370549,2.8074389,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453243,0.55305004,9.56505,2.59095,0.253275,0.0573375,-0.044,-0.086230576,0.16658974,-0.23232198,0.68817514,9.375368,2.7927194,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453250,0.64395005,9.529051,2.4109502,0.231,-0.01925,-0.0408375,-0.029661477,0.13439178,-0.31980705,0.67632985,9.389671,2.7471917,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453260,0.65895003,9.538051,2.22,0.2085875,-0.060775,-0.044,-0.008557618,0.12923908,-0.46311378,0.6698314,9.403105,2.7024739,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453275,0.65895003,9.580951,2.193,0.1989625,-0.0628375,-0.044,-0.001481235,0.1508398,-0.48401356,0.66750765,9.408812,2.6831138,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453276,0.66300005,9.567,2.1739502,0.17875,-0.0298375,-0.0451,-0.001481235,0.1508398,-0.48401356,0.66208357,9.421199,2.6406543,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453286,0.71595,9.543,2.26095,0.16499999,0.038225,-0.0462,0.05817467,0.11358547,-0.35130286,0.6600445,9.425478,2.6258535,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453296,0.74700004,9.534,2.4019501,0.154275,0.0925375,-0.052525,0.09464556,0.098049164,-0.1879611,0.65501785,9.433071,2.5997183,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453309,0.75705004,9.522,2.50005,0.14795,0.11275,-0.06215,0.11070299,0.0811491,-0.073459625,0.6494328,9.43851,2.581313,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453331,0.71595,9.55305,2.4760501,0.1425875,0.104225,-0.0738375,-0.010241449,0.13981819,-0.12676167,0.64254534,9.443203,2.5658221,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453340,0.591,9.580951,2.35395,0.1288375,0.0765875,-0.09405,-0.020884812,0.122787476,-0.16381717,0.6178361,9.45558,2.5260026,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453356,0.53595,9.579,2.33505,0.122375,0.0851125,-0.0961125,-0.105596334,0.11115742,-0.18944764,0.6000597,9.46252,2.5042064,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453363,0.41895002,9.64395,2.26095,0.11605,0.089375,-0.0994125,-0.16468221,0.17539978,-0.22426867,0.59159636,9.465893,2.4934478,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453371,0.36900002,9.627001,2.1700501,0.1032625,0.0903375,-0.09405,-0.19799936,0.15292454,-0.29790545,0.5698525,9.472819,2.472111,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453391,0.29700002,9.66495,2.1100502,0.0862125,0.091437496,-0.084425,-0.2624121,0.12756634,-0.3464477,0.55788815,9.477002,2.4587796,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453409,0.27795002,9.61005,2.09505,0.0341,0.186175,-0.035475,-0.30669466,0.12890244,-0.238137,0.50769466,9.491048,2.4150872,0.031522565,-6.97897,110.407154,0.9434452,0.002299458,0.054255314
1782141453425,0.18705001,9.700951,2.4520502,0.026675,0.1978625,-0.0248875,-0.19751602,0.12721062,0.22886848,0.5007158,9.492105,2.412393,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453426,0.29205,9.61995,2.64105,0.026675,0.18727499,-0.0078375,-0.19751602,0.12721062,0.22886848,0.48956603,9.49274,2.4121816,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453439,0.44295,9.5460005,2.7970502,0.025575,0.1563375,-0.002475,0.006128639,0.12280846,0.34305525,0.4818214,9.492192,2.415895,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453447,0.66105,9.567,2.5500002,0.0361625,0.021175,-0.004675,0.17722341,0.07481098,0.13449502,0.48273414,9.491594,2.4180577,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453457,0.615,9.559951,2.3059502,0.047849998,-0.0075625,-0.015262499,0.1286357,0.06689167,-0.1056242,0.48543608,9.492145,2.415355,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453477,0.64695,9.58605,2.193,0.0521125,0.0308,-0.0259875,0.10745746,0.09209156,-0.22908163,0.4873191,9.4942045,2.4068666,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453481,0.59400004,9.58905,2.1670501,0.040425,0.0765875,-0.044,0.047792047,0.092624664,-0.21897197,0.48425797,9.498376,2.3909721,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453488,0.46905002,9.604951,2.28195,0.033,0.08085,-0.0451,-0.008445919,0.104512215,-0.10217571,0.48083588,9.499558,2.3869612,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453498,0.55605,9.603001,2.361,0.0202125,0.072325,-0.0493625,0.08363649,0.101573944,-0.020201921,0.4724135,9.501427,2.381202,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453510,0.60105,9.56505,2.4139502,0.01815,0.064899996,-0.052525,0.14437482,0.08432388,0.07430768,0.4724135,9.501427,2.381202,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453518,0.63900006,9.522,2.5860002,0.0138875,0.0319,-0.069575,0.17420986,0.020623207,0.2031014,0.4664131,9.501706,2.3812685,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453530,0.83595,9.562051,2.69595,0.0276375,0.0276375,-0.086625,0.3728006,0.061405182,0.30982065,0.46314943,9.500646,2.3861294,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453547,0.73995006,9.567,2.6940002,0.0383625,0.023375,-0.100375,0.24839687,0.0046043396,0.31996703,0.46314943,9.500646,2.3861294,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453548,0.70605004,9.505051,2.70795,0.0787875,0.047849998,-0.1376375,0.1630806,0.12729168,0.17698288,0.45359135,9.500782,2.3874319,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453558,0.44805002,9.58395,2.4469502,0.105325,0.0829125,-0.1546875,0.016101211,0.079693794,0.06936407,0.4401789,9.502784,2.3819618,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453580,0.23895001,9.627001,2.2339501,0.123475,0.1595,-0.15785,-0.20784897,0.18246365,-0.21189332,0.38784897,9.513536,2.3478935,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453588,0.16800001,9.615001,2.09805,0.1106875,0.168025,-0.1483625,-0.1954329,0.09623432,-0.23248363,0.37538844,9.516218,2.339033,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453599,-0.0019500001,9.73995,2.0380502,0.0925375,0.1628,-0.134475,-0.3423162,0.2165842,-0.27712822,0.35209846,9.521164,2.3224692,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453612,-0.15705001,9.60795,2.0350502,0.0713625,0.1574375,-0.117425,-0.4713562,0.08018589,-0.26567197,0.32184097,9.5263815,2.3054047,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453631,0.14805001,9.802051,2.1379502,0.041525,0.1947,-0.0716375,0.073247075,0.1253233,-0.09512353,0.29498336,9.530475,2.2920353,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453643,0.120000005,9.40695,2.2459502,0.033,0.1711875,-0.077,-0.14525515,-0.1276102,-0.032690287,0.26525515,9.53456,2.2786405,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453648,0.165,9.71595,2.325,0.023375,0.1637625,-0.0716375,-0.0993924,0.18135929,0.04638648,0.2643924,9.534591,2.2786136,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453664,0.36405003,9.45705,2.364,0.01595,0.1073875,-0.0801625,-0.065077454,0.13659763,0.07867956,0.2507453,9.535187,2.2776628,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453670,0.12705001,9.63405,2.29605,0.010725,0.069025,-0.086625,-0.111900195,0.09835529,0.019250154,0.24507746,9.535403,2.2773705,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453680,0.064950004,9.675,2.256,0.0011,0.022275,-0.0823625,-0.16231766,0.13868618,-0.01940751,0.23307401,9.536024,2.2760336,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453698,0.064950004,9.679951,2.289,-0.0020625,0.006325,-0.078099996,-0.07422742,0.08293533,-0.058773756,0.22726767,9.536314,2.2754076,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453701,0.079050004,9.700951,2.22195,-0.01485,-0.0224125,-0.06325,-0.014302477,0.106827736,-0.05168867,0.21035248,9.537123,2.2736387,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453710,0.25395,9.62895,2.2750502,-0.0180125,-0.01705,-0.0653125,0.048959047,0.09191227,5.6505203E-4,0.20742081,9.537137,2.2738504,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453728,0.43305,9.580951,2.3730001,-0.01595,0.0094875,-0.0653125,0.25805736,0.065244675,0.18608928,0.20368893,9.536762,2.2757525,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453729,0.46005002,9.60105,2.466,-0.007425,0.0361625,-0.0823625,0.25805736,0.065244675,0.18608928,0.20199265,9.535806,2.2799108,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453740,0.36600003,9.60105,2.529,0.010725,0.0510125,-0.102575,0.17214276,0.0666399,0.24255252,0.19760932,9.534737,2.2847588,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453750,0.23205002,9.61005,2.5189502,0.0309375,0.0743875,-0.117425,0.0489915,0.07582092,0.23085976,0.18897301,9.53424,2.287567,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453760,0.12195001,9.62895,2.4709501,0.057475,0.1062875,-0.12595,-0.046527915,0.09404659,0.18455172,0.17610534,9.534464,2.287658,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453779,0.028950002,9.687,2.397,0.0862125,0.15853749,-0.1216875,-0.12270625,0.15054226,0.115911484,0.16030571,9.535608,2.284047,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453780,0.0049500004,9.675,2.35905,0.0862125,0.15853749,-0.1216875,-0.13775693,0.13755417,0.08151722,0.14270693,9.537446,2.2775328,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453791,-0.054,9.711,2.232,0.093637496,0.15853749,-0.1122,-0.17005508,0.16986561,-0.031552076,0.11605507,9.541135,2.2635522,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453816,-0.231,9.703951,2.0670002,0.0884125,0.14575,-0.0983125,-0.006875649,0.11480427,-0.20437479,0.10744857,9.542536,2.2580683,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453827,-0.09,9.771001,2.2680001,0.0702625,0.18933749,-0.0567875,-0.14978287,0.22077942,0.040877104,0.06578326,9.549368,2.2306192,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453848,-0.009000001,9.450001,2.29605,0.0639375,0.150975,-0.0419375,0.06525746,0.16054821,0.14588666,0.055819795,9.551128,2.2233388,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453860,0.18705001,9.507001,2.39505,0.0606375,0.104225,-0.0397375,0.09017168,0.15953636,0.21420503,0.044692546,9.5524025,2.2181134,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453868,0.105000004,9.63195,2.42595,0.0639375,0.0435875,-0.052525,0.06779402,0.07864952,0.21157074,0.036448155,9.553731,2.212534,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453876,0.14595,9.61695,2.421,0.0776875,0.0297,-0.0589875,0.11289354,0.06287575,0.20989442,0.034960546,9.553653,2.212893,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453897,0.060000002,9.694051,2.3470502,0.095837496,0.0286,-0.06325,-0.0015421212,0.105475426,0.13170695,0.03077654,9.554694,2.2084517,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453899,0.031050002,9.691951,2.3160002,0.11495,0.04455,-0.067375,-0.0015421212,0.105475426,0.13170695,0.020592121,9.557525,2.196293,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453907,-0.06105,9.700951,2.301,0.1203125,0.04455,-0.067375,-0.07342842,0.14120674,0.114328146,0.016705636,9.5585575,2.191825,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453916,-0.054,9.672001,2.2009501,0.1266375,0.037125,-0.0642125,-0.0580823,0.10961628,0.0258255,0.008153204,9.56098,2.181282,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453932,-0.07095,9.694051,2.1409502,0.1192125,9.625E-4,-0.0578875,0.003363748,0.09933567,-0.12448287,0.004082301,9.562385,2.1751246,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453937,0.025950002,9.711,1.9900501,0.1192125,9.625E-4,-0.0578875,0.03507351,0.14196873,-0.1556375,-0.009363748,9.568615,2.147533,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453946,0.069000006,9.670051,1.8460501,0.108625,-0.0075625,-0.05995,0.08222014,0.09720421,-0.28252614,-0.011247955,9.57082,2.137682,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453956,0.08400001,9.78705,1.79295,0.090475,9.625E-4,-0.0664125,0.10167887,0.21064186,-0.31951153,-0.018404257,9.575697,2.11567,0.031522565,-6.97897,110.407154,0.9276431,0.0020755096,0.0702814
1782141453967,-0.054,9.771001,1.9249501,0.0691625,0.0094875,-0.0727375,-0.02804606,0.19215679,-0.17635179,-0.02198387,9.577692,2.1065917,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141453975,0.08400001,9.79695,1.8199501,0.0606375,0.0286,-0.069575,0.11277777,0.21686935,-0.2756691,-0.025953941,9.578844,2.101302,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141453986,-0.13095,9.679951,2.079,0.0309375,0.020075,-0.078099996,-0.08998992,0.09762001,-0.0061018467,-0.036038406,9.581946,2.08696,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454011,-0.0019500001,9.706051,2.0329502,0.026675,0.007425,-0.078099996,-0.08998992,0.09762001,-0.0061018467,-0.04096008,9.582331,2.0851018,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454023,-0.12795001,9.732,1.968,0.0031625,0.006325,-0.0792,-0.0019465983,0.10942459,-0.113052845,-0.062103406,9.584626,2.074003,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454031,0.036000002,9.684,2.01405,0.0,0.045649998,-0.077,0.109928876,0.09865379,-0.056227684,-0.07392887,9.585346,2.0702777,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454039,0.0049500004,9.724951,2.06205,-0.0011,0.0595375,-0.077,0.08245176,0.13956833,-0.007931232,-0.07750176,9.585382,2.0699813,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454052,0.012,9.712951,2.229,-0.0105875,0.047849998,-0.085525,0.100946404,0.12847424,0.15528464,-0.085293725,9.584859,2.0720997,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454062,-0.094950005,9.63195,2.29605,-0.0105875,0.0020625,-0.0972125,0.002549708,0.048523903,0.21786904,-0.09295359,9.584038,2.07557,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454075,-0.042000003,9.675,2.28195,-0.0105875,-0.02035,-0.0983125,0.1026309,0.066679,0.20435452,-0.09749971,9.583426,2.078181,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454082,0.01905,9.783,2.35395,-0.008525,-0.0820875,-0.11,0.12948371,0.2019701,0.26539302,-0.10703502,9.58151,2.0865293,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454092,-0.021000002,9.61695,2.2680001,0.0022,-0.132,-0.12485,0.09654179,0.03682518,0.17568588,-0.114121474,9.580573,2.0904543,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454103,-0.09705,9.679951,2.3040001,0.0287375,-0.1065625,-0.134475,0.028762199,0.100367546,0.20969081,-0.1258122,9.579583,2.0943093,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454112,-0.045,9.672001,2.28195,0.0383625,-0.08635,-0.135575,0.089801565,0.092749596,0.1866746,-0.13013825,9.579265,2.0955057,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454122,-0.009000001,9.660001,2.2369502,0.0671,-0.0405625,-0.1472625,0.1355096,0.080355644,0.14412618,-0.13963468,9.57937,2.0944185,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454132,-0.00405,9.658051,2.196,0.074525,-0.0309375,-0.152625,0.15108883,0.07761955,0.10754299,-0.14974895,9.579953,2.0910435,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454142,-0.13095,9.691951,2.052,0.0862125,-0.0149875,-0.1654125,0.037859038,0.10994434,-0.028156757,-0.16137247,9.581117,2.0848353,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454159,-0.25995,9.682051,1.9609501,0.089375,-0.0044,-0.17173749,-0.03461775,0.13292503,-0.09174299,-0.17733225,9.583025,2.074743,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454159,-0.303,9.71595,1.9230001,0.0851125,0.0169125,-0.169675,-0.107024714,0.13073063,-0.13989687,-0.19597529,9.585219,2.062897,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454168,-0.51195,9.783,1.88505,0.0787875,0.020075,-0.1654125,-0.16897243,0.14872646,-0.1410625,-0.2060276,9.586274,2.0570126,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454178,-0.59295005,9.783,1.8730501,0.0713625,0.0361625,-0.150425,-0.34733394,0.1932869,-0.16348612,-0.22779082,9.58831,2.0451918,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454191,-0.564,9.76095,1.9729501,0.059675,0.0627,-0.1227875,-0.30584094,0.17041588,-0.058161855,-0.24896511,9.589941,2.035058,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454198,-0.50895,9.76095,2.043,0.0532125,0.064899996,-0.101475,-0.2350936,0.16950226,0.018274546,-0.26635465,9.591037,2.0276778,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454209,-0.504,9.76095,2.16,0.0457875,0.038225,-0.0823625,-0.21730664,0.16902542,0.13931203,-0.2807067,9.591765,2.022285,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454218,-0.48495004,9.747001,2.22,0.040425,-0.011825,-0.0642125,-0.18866378,0.15503979,0.2008667,-0.29192045,9.591941,2.0198627,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454228,-0.47295,9.74205,2.06205,0.0446875,-0.0650375,-0.0556875,-0.1694873,0.14962292,0.046197653,-0.3000073,9.592101,2.0179162,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454241,-0.46905002,9.736951,1.9780501,0.0446875,-0.0809875,-0.0471625,-0.18763477,0.119532585,-0.056185722,-0.3034627,9.592427,2.0158525,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454249,-0.52605003,9.783,1.91805,0.041525,-0.075625,-0.0259875,-0.21904096,0.16698837,-0.07223189,-0.31195906,9.593962,2.007232,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454258,-0.31800002,9.67695,2.02305,0.033,-0.05115,-0.004675,-0.0036140382,0.081510544,0.023274422,-0.31438598,9.59544,1.9997756,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454275,-0.45705003,9.72,2.0329502,0.033,-0.05335,-0.004675,-0.25365242,0.014113426,0.14418244,-0.31493017,9.595714,1.9983764,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454284,-0.46905002,9.900001,2.1649501,0.0341,-0.0468875,0.010175,-0.15219998,0.30337238,0.1712786,-0.3182976,9.595937,1.9967678,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454289,-0.066,9.579,2.0640001,0.057475,-1.375E-4,0.0262625,0.24444748,-0.018094063,0.07156193,-0.315624,9.596633,1.993851,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454299,0.0,9.684,2.184,0.0671,0.021175,0.0070125,0.30267188,0.086117744,0.19416296,-0.30267188,9.597882,1.989837,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454309,0.01905,9.658051,2.13105,0.074525,0.0243375,-0.005775,0.31483534,0.05927658,0.14448166,-0.29884472,9.598258,1.9886003,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454328,-0.069000006,9.658051,1.9279501,0.0862125,0.0328625,-0.02695,0.2230745,0.09894848,-0.20941079,-0.2920745,9.602002,1.9714608,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454329,-0.069000006,9.700951,1.76205,0.091575,0.072325,-0.0451,0.2230745,0.09894848,-0.20941079,-0.2920745,9.602002,1.9714608,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454340,-0.093,9.703951,1.7359501,0.0873125,0.1628,-0.0578875,0.20120624,0.09685993,-0.21023834,-0.29214755,9.605713,1.9532909,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454349,-0.20505,9.667951,1.9440001,0.0798875,0.24365,-0.0749375,0.09766744,0.059012413,0.008257031,-0.29790714,9.608233,1.939975,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454360,-0.124050006,9.667951,2.0710502,0.0787875,0.2787125,-0.077,0.14882474,0.1631546,0.2251867,-0.31277475,9.609796,1.9298633,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454371,-0.44700003,9.51,2.2339501,0.095837496,0.2904,-0.0972125,-0.11876905,-0.099936485,0.30734837,-0.3193749,9.610036,1.9275919,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
1782141454381,-0.43500003,9.883051,1.779,0.1095875,0.2712875,-0.0972125,-0.08347967,0.27034187,-0.12956858,-0.336409,9.610535,1.9221979,0.031522565,-6.97897,110.407154,0.890004,0.064731576,0.045264494
